Date,Title,Outlet,Content
2011,Proposal of a medium frequency offshore grid for identification of vessels sailing in high density maritime Spanish routes,OCEANS 2011 IEEE - Spain,"For many reasons, it is required a marine traffic control able to track in real time vessels approaching or moving away from the coasts. The innovation of this Automatic Identification System of vessels - with regard to some others already existing - is that this one is not a satellite system and it is not limited to a certain coverage distance, as happens with the Automatic Identification System (AIS). But it is not a system that excludes the latter either, since in some exceptional circumstances it is based on it In this paper we will study the operability of the proposed system for Spanish maritime routes with more relevance in terms of traffic density. © 2011 IEEE."
2011,Software tool for automated design and cost benefit analysis of offshore grid,IEEE PES Innovative Smart Grid Technologies Conference Europe,"This paper discusses a software tool for automated design and cost benefit analysis of an offshore grid. The tool utilises a graphical user interface (GUI) and a catalogue of components (cables, transformers, converters, platforms) to design an offshore wind farm and create the corresponding network model. A set of calculations that includes load flow, cable sizing inspection, reactive power compensation, reliability evaluation and evaluation of capital costs is carried out for the purposes of a comprehensive cost benefit analysis. The software tool enables quick and effortless analysis of a number of different offshore wind farm designs. It can be used to optimise the interconnection between wind farms to accommodate requirements for reliability and economic efficiency. © 2011 IEEE."
2010,Market impact of an offshore grid - A case study,"IEEE PES General Meeting, PES 2010","The combination of offshore wind generation with international transmission cables is a highly discussed topic in Europe, especially for the North Sea and the Baltic Sea. The offshore wind park location Kriegers Flak in the Baltic Sea could combine offshore wind generation in the Swedish, German and Danish zones, and several design options with regard to cabling are under discussion. Choosing a certain option has a strong impact on congestion rents between power markets as well as on the income of the offshore wind park operators. This paper includes the planned Kriegers Flak offshore node in the WILMAR model, which is an optimization model reflecting the European power markets. That way, the impact of different suggested topologies on the day-ahead power markets in the different countries can be assessed. ©2010 IEEE."
2012,Onshore and offshore transmission expansion in the european grid for large scale wind integration in the North Sea,44th International Conference on Large High Voltage Electric Systems 2012,"The development and implementation of an offshore grid [1] will have wide consequences to the onshore grid and its transmission expansion planning (TEP). A combined TEP for both on- and offshore is strongly necessary for large scale integration of wind energy in Northern Europe. Two TEP methodologies are presented in this paper: The Net-Op tool and the EMPS Investment Analysis Algorithm: i) Net-Op [2] is a transmission expansion planning tool for power systems with large shares of renewable energy sources like e.g. wind. The offshore grid expansion optimization is formulated as a mixed-integer problem and Net-Op explicitly considers the benefit of transmission capacity between different price areas and the value of connecting offshore wind power to the grid versus the investment cost of power cables and auxiliary equipment. The methodology assumes that the locations and installed capacities of the wind farms are known, and finds a solution for the least-cost offshore grid structure and cable dimensioning, taking into account wind power and power demand variations, possible connection points to the shore and an aggregated description of the onshore power system. ii) EMPS (EFI's Multi-area Power market Simulator) is an electricity market model developed by SINTEF [3]. It carries out a system optimization on basis of specified costs and capacities for production, demand and transmission for each area. Hydro power can be represented in detail. The optimization problem is solved by using a combination of stochastic dynamic programming for calculating strategies for hydro power, and linear programming for simulating each weeks and stochastic scenario. A functionality for carrying out investment-analysis has been developed [4]. New capacities are phased in iteratively on basis of simulated prices in the previous simulation. For a transmission line, additional capacity is profitable if the price-differences between two connected areas are sufficiently large. The aim of this paper is to demonstrate how both these tools can be used for TEP in a case study of the North Sea region."
2011,Multi level optimization for offshore grid planning,CIGRE 2011 Bologna Symposium - The Electric Power System of the Future: Integrating Supergrids and Microgrids,"This paper shows an optimization method to determine the best economically and technically feasible transmission topology for connecting multiple offshore wind farms to the main electricity grid. The proposed optimization algorithm determines the connection possibilities with the lowest life cycle system costs. These possibilities are ranked with their total costs and the one with the lowest total costs proposed as the best solution. The optimization algorithm takes only the transmission system into account, which means only between the points of common coupling on the wind farm side and the points of common coupling onshore. Data available in the public domain has been used to validate the methodology. The life cycle system costs consist of investment and maintenance costs for the required transmission equipment, the costs for transmission losses and the costs for possible reinforcements of the existing onshore transmission grid. The optimization algorithm takes both, HVAC and VSC HVDC technologies into consideration. The LCC HVDC technology is not taken into consideration because the large reactive power demands, the big filter installations and the inability to produce an independent rotating electrical field to connect a weak offshore grid. These factors make LCC technology less suitable for offshore applications. AC or DC connections are possible for each potential path of the offshore transmission system, which can result in a hybrid system. The reinforcements of the existing grid can be realized as underground cables or overhead lines, which can significantly impact the life cycle system costs. The proposed optimization algorithm consists of two levels. In the upper level the transmission topology is determined using the coordinates of the offshore wind farms and the possible points of common coupling onshore. The maximal power injections in the offshore grid are used to set the boundary conditions. The transmission technology (HVAC or HVDC) is determined in this level for each corridor of the transmission system. In the lower level optimization, the individual components of the transmission system are refined. In this case the objective function is the total system costs and the optimization constraints are the power ratings of the used equipment. The voltage level of each connection path is determined independently so that multiple voltage levels can exist within the transmission system. The wind energy production profiles of each wind farm are considered with a resolution of one hour. This way the transmission losses can be taken into consideration with a high accuracy during the planning process. The methodology presented offers a completely optimized grid design, including the different components such as cable ratings and types. As such, this result can be used as an ideal first step in the development stages to get realistic estimates of the required investments, grid layouts and equipment. It can form a tool for both the grid developer and the wind farm investor. In the optimization algorithm only radial transmission extensions are considered. To determine the optimal grid layout, only public available cost data and data for equipment ratings are used. The used data in the optimization is validated by applying the algorithm to a number of already existing study cases."
2010,Offshore grids: The Irish view,"IEEE PES General Meeting, PES 2010","Ireland has some of the most favourable wind conditions in the whole of Europe. Wind production, in the mainland as well as offshore, is expected to grow rapidly during the coming years, as evidenced by the fact that some 6000 MW of wind generation is currently awaiting connection to the grid onshore. Given the massive potential for the exploitation of renewable energy resources off the coast of Ireland, i.e. some thousands of MW [1], as well as first requests of connections offshore, it seemed reasonable to develop a study to investigate how to facilitate the connection of this type of generation which is the best topology and which the most viable and cost effective technology. Following a cooperation agreement between EIRGRID and ERSE, a study has been performed by using a Transmission Expansion Planning (TEP) methodology developed by ERSE [2] to evaluate the best network expansion plan aiming at transferring in the Irish Transmission System (ITS), the potential amount of wind energy to be produced offshore in the Irish Sea. ©2010 IEEE."
2012,"Investigating the energy autonomy of very small non-interconnected islands. A case study: Agathonisi, Greece",Energy for Sustainable Development,"Increase in global energy demand, depletion of fossil fuels and environmental issues related to current major power generation patterns have proven to be highly effective drivers for a substantial shift towards renewable energy applications. Renewable energy sources (RES) such as wind, solar and biomass can provide reliable energy services and direct benefits at both national and local levels. Nowadays, in most non-interconnected islands the electricity generation cost is extremely high due to the utilization of outdated autonomous power stations (APSs) based on oil-fuel imports and diesel-electric generators. The objective of the present work is to investigate the possibility of achieving energy autonomy in very small (tiny) islands based exclusively on the use of RES. For that reason, a small Aegean Sea island (i.e. Agathonisi) which faces serious energy and water shortage problems is investigated. The proposed system configuration includes commercial wind turbines, photovoltaic panels, batteries and an internal combustion-electrical generator consuming biogas. The excess electricity is used for fresh water production via sea water desalination. Emphasis is given on a detailed energy analysis being the basis for sustainable development. The results obtained highlight the feasibility and competitiveness of the proposed system configuration in comparison to the current situation. © 2012 International Energy Initiative."
2013,Control strategy for islanded operation of offshore wind power plants connected through a VSCHVDC link,IECON Proceedings (Industrial Electronics Conference),"VSC-HVDC links have been proposed as a means of connecting large offshore wind power plants to the onshore transmission system. This paper includes the study of a control strategy for the islanded operation of the aforementioned wind power plants. The offshore grid voltage is controlled independently of the HVDC link state. Therefore, offshore grid and HVDC link overvoltage due to onshore short circuits are largely reduced. Moreover, the proposed strategy allows for the contribution of the wind power plant to onshore service restoration after a power outage. The proposed control strategy has been validated in a realistic scenario by means of PSCAD/EMTDC simulations. © 2013 IEEE."
2011,Stability analysis of an offshore grid supplied by a HVDC-VSC,EPE Joint Wind Energy and T and D Chapters Seminar,The establishment of offshore AC grids gives the opportunity to connect wind farms and oil platforms within the limited distance of AC cables. Several of these AC grids can be interconnected and connected to shore by a multi-terminal DC grid. In order to supply oil platforms it is important that the offshore AC grid can assure reliable power with acceptable quality. This is analyzed by establishing a conceptual AC grid in the simulation program Simpow. The simulations show that the grid does sustain good power quality as long as the connection to the multi-terminal DC grid is in operation.
2013,Offshore wind park AC grids with higher frequency,PCIM Europe Conference Proceedings,"The use of HVDC for power transmission becomes more and more important for new offshore wind parks. State of art is a 50Hz offshore distribution grid. The DC connection decouples the offshore grid and the onshore grid, so frequency becomes a degree of freedom for offshore wind parks. In this paper the effects of a frequency higher than 50Hz on the main components of an offshore wind park are investigated. The pros and cons and the limitations of a higher offshore frequency are presented. © VDE VERLAG GMBH · Berlin · Offenbach."
2012,Integration of distributing energy system II: Optimization,Advanced Materials Research,"The optimization of the Distributed Energy System can improve the total energy utilization efficiency greatly and achieve energy saving. Based on the digital simulation software introduced by Part I, the optimizations of matching parameters and structure can be achieved. The example results showed that numerical simulation can realize the optimization of matching parameters and economic operation parameters for the parts and the whole system, and the design result with the highest efficiency is obtained. © (2012) Trans Tech Publications, Switzerland."
2013,Development scenarios for the North and Baltic Seas Grid - A welfare economic analysis,Utilities Policy,"The North and Baltic Seas Grid is one of the largest pan-European infrastructure projects, increasing the potential of harnessing large amounts of renewable energy. This paper addresses the economic implications of different development scenarios of the North and Baltic Seas Grid on individual countries and stakeholders which may raise concerns about the implementation in largely nationally dominated regulatory regimes. The paper develops three scenarios and quantifies the technical-economic effects: i) the status quo, in which engagement in the North and Baltic Seas is largely nationally driven; ii) a trade scenario dominated by bilateral contracts and point-to-point connections; and iii) a meshed network scenario of fully interconnected cables crossing both the North Sea and the Baltic Seas making a truly pan-European infrastructure. We find that in terms of overall welfare, the meshed solution is superior; however, from a distributional perspective there are losers in such a scheme, namely the incumbent electricity generating firms in France, Germany, and Poland, as well as the consumers in low-price countries, e.g. Norway and Sweden. Merchant transmission financing, based on congestion rents only, does not seem to be a sustainable option to provide sufficient network capacities, and authorities will need to mandate the investment in order for it to be made. We also find strong interdependencies between offshore grid expansion and the subsequent onshore network. © 2013 Elsevier Ltd."
2011,A framework to determine optimal offshore grid structures for wind power integration and power exchange,Wind Energy,"This paper presents a framework to find optimal offshore grid expansions using a transportation model of the power grid. The method extends the standard mixed-integer linear programming approach to the solution of the transmission expansion planning problem to account for fluctuations in wind power generation and load; this makes the method especially suited to identify optimal transnational offshore high-voltage direct current grid structures for the integration of large amounts of offshore wind power. The applicability of the method is demonstrated by a case study of the North Sea region. © 2011 John Wiley & Sons, Ltd."
2010,Long-term grid planning in the Netherlands,"43rd International Conference on Large High Voltage Electric Systems 2010, CIGRE 2010","In the evolving liberal energy market, electricity network planning becomes more and more challenging. Due to the lengthy licensing procedure and the careful preparations required for these procedures, the time to develop and construct long-distance high-voltage lines regulary takes longer than 8-10 years. The time to build facilities that cause changing transport patterns like local combined heat and power plants, wind farms or larger generators is far less. To overcome this discrepancy there is a need for an early picture of potential future developments and of any difficulties that may arise. Investments such as reinforcements and network extensions in a transmission grid usually involve considerable costs and last for several decades. This increases the importance of analysing the long-term development of the electricity demand and supply and examining the consequences for the grid. Wide-ranging developments determine the shape of the future energy landscape. Developments may cancel out or enhance each other, so it is difficult to predict the effects on the demand for electricity transmission. These aspects lead to large uncertainties in the planning process of the electricity transmission networks. Scenario planning is generally used to find the worst case situations the grid must be able to cope with. In this paper, two parameters (sustainability and market development) are examined, which result in four scenarios. The scenarios are not a predictions of the future, but descriptions of different possible future situations. They lead to an exploration of how the Dutch high-voltage onshore and offshore grids may develop between now and 2030. With the information of the scenarios, different future network structures are analysed. This has resulted in a transmission grid concept, anticipating different possible future developments. This concept forms the basis for a clear and coherent long term vision on the development of the onshore and offshore electricity transmission network in the Netherlands. Through a long-term vision for its grid infrastructure, TenneT wants to respond to society's wish to make a transition towards sustainable energy supply while maintaining a high security of supply at reasonable cost. This article describes the development of a long term grid philosophy and the resulting grid concept for both the Dutch transmission grid situation and the integration of offshore wind farms through a North Sea grid."
2013,A european north-seas offshore grid – results from a joint 10 countries’ analysis,ETG-Fachbericht,"The North Seas Countries' Offshore Grid initiative (NSCOGI) was formed as the responsible body to investigate barriers and propose solutions to the 10 countries' energy ministers, in order to enhance the topic to a next stage. The paper describes investigations and their results comparing two different offshore grid design concepts. The concepts are based on the single 10 governments’ best views on 2030 generation portfolios and load situation and describe a radial solution on the one hand, and a meshed offshore grid on the other hand. The methodology, assumptions and results are presented. © VDE VERLAG GMBH ∙ Berlin ∙ Offenbach."
2013,Efficiency and fault ride-through performance of a diode-rectifier-and VSC-inverter-based HVDC link for offshore wind farms,IEEE Transactions on Industrial Electronics,"This paper includes a technical feasibility study on the use of an HVDC diode-based rectifier together with an onshore voltage-source converter (VSC) for the connection of large offshore wind farms. A distributed control algorithm for the wind farm is used, where all the wind turbines contribute to the offshore-grid voltage and frequency control while allowing wind turbine optimal power tracking. Moreover, the proposed system shows good fault ride-through performance to solid faults at the onshore connection point, wind-farm ac grid, and HVDC line. The technical feasibility of the proposed solution has been validated by means of detailed PSCAD/EMTDC simulations. The efficiency of the complete system has also been studied and found to compare favorably with that of a VSC-HVDC-inverter station. © 2012 IEEE."
2012,Low frequency high voltage offshore grid for transmission of renewable power,IEEE PES Innovative Smart Grid Technologies Conference Europe,"AC Power transmission using underground cables at 50 or 60 Hz is limited by the charging current and thus the distance. Often this is the reason to change to the DC technology. However, there is an intermediate solution of low frequency operation allowing longer distances from offshore platform to the onshore station. The railroad frequency of 16.7Hz at the voltage level of 145 kV is fully developed, field proven and in broad commercial use. A higher transmission voltage of 220 kV seems doable. Also 3 core AC submarine cables are commercially available, and can be used without any changes at reduced frequency. This paper presents a preliminary basic design of the low frequency offshore link and discusses the pros and cons in terms of technical feasibility for offshore installations as well as operational aspects. © 2012 IEEE."
2012,Integration of distributing energy system I: Modeling and simulation,Advanced Materials Research,"The heating, power and cooling distributing energy system is studied by numerical simulation. System modeling and performance prediction are studied on the tri-generation system based on micro gas turbine as primary energy utilizing equipment in part I. The results show: The numerical simulation can replace pilotscale experiment of objective project in the aspects of design and performance prediction of distributing energy system. © (2012) Trans Tech Publications, Switzerland."
2013,Research and development priorities for energy islanding of military and industrial installations,Journal of Infrastructure Systems,"Research and development for energy systems (e.g., smart and secure microgrids for industrial and military installations and solar cogeneration technologies) must account for deep uncertainties and emergent conditions including economic, regulatory, technological, mission, demographic, and environmental or ecological, among others. Deep uncertainties involve structural and qualitative perspectives or trends that change the game. Recent literature has identified emergent conditions and deep uncertainties that are most influential to decision criteria priorities among existing energy assets and systems. This paper introduces a practical method to help prioritize strategic energy research and development investments and minimize opportunity loss or program risk for investments with a long time horizon. There are a number of interesting observations that can be perceived from this method including robustness, scenario influence, risk, and opportunity. The method is recommended to help achieve consensus of program managers, installation commanders, energy managers, technology vendors, urban planners, and customers and tenants. A quantitative demonstration is provided that addresses five scenarios of deep uncertainty, ten performance criteria, and six investment portfolios. © 2013 American Society of Civil Engineers."
2013,Support schemes and market design in international offshore grids,"International Conference on the European Energy Market, EEM","International offshore grids can combine the grid connection of offshore wind parks with the possibility for international power trading in the future. This paper investigates the choice of support scheme and power market design in international offshore grids and derives resulting incentives. For example, day-ahead market design could be chosen such that an offshore wind park is affiliated to a national country or placed in a neutral offshore hub. With regard to balancing, an offshore wind park's access to a specific country may be blocked due to interconnector congestion from power trading. Hence, a country's offshore wind park included in an international offshore grid faces a different economic situation than one which is only connected to its home country. It is argued that there is a redistributive effect between offshore wind park income, congestion rents of the interconnectors and necessary support. For a stable investment framework in the near future, a tendering/feed-in tariff may be the best choice. It avoids exposing wind farms to balancing with multiple countries. In the long run, also other support scheme options may be of interest. © 2013 IEEE."
2014,A comparison of design options for offshore HVDC networks through a sequential Monte-Carlo reliability analysis,"European Wind Energy Association Conference and Exhibition 2014, EWEA 2014","There is growing interest in developing offshore HVDC networks to connect both offshore wind power and provide interconnection between regions. There are a number of technology, topology and protection options available to developers each with varying levels of design complexity, capital cost and system redundancy. This paper highlights some of the available options and outlines a methodology for investigating the performance of a number of these through an investigation of their reliability against a lifetime of expected fault conditions, principally through a calculation of the expected level of curtailed energy associated with each network design. A number of case studies are investigated to provide a comparison between options including designs with and without HVDC circuit breakers and with varying levels of interconnection and system redundancy. The paper shows that there are potentially significant benefits in terms of reduction in curtailed energy through use of redundant paths for power transmission in the network design and that these can in certain cases outweigh the increased capital expenditure associated with their implementation. An investigation into the need case for HVDC circuit breakers is carried out through a comparison with an alternative sectionalised HVDC network topology and the impact on system reliability is found to be negligible in comparison to the cost of the breakers. Offshore network reliability is also found to be highly sensitive to input assumptions for failure and repair rates and the variability within the results was found to be large meaning it could be difficult to accurately predict the reliability of future offshore network implementations."
2014,Stability analysis of interconnected AC power systems with multiterminal DC grids based on the Cigré DC grid test system,IET Conference Publications,"This paper presents selected case studies of small-signal stability analysis for power systems consisting of interconnected AC and DC sub-systems. The analysis is based on the Cigré DC-grid test system, which is designed to resemble a generalized future configuration of multi-terminal HVDC (MTDC) systems. The small-signal stability of the system is investigated to identify critical modes associated with different parts of the interconnected AC and DC power systems. The analysis is presented in several steps in order to identify interaction problems and critical modes that can occur with different typical system configurations. Firstly, a case with point-to-point HVDC connection is analysed, followed by the analysis of a four-terminal DC system, before the stability of the entire Cigré DC grid configuration is studied. The state variables participating in critical modes, and the parameter sensitivities of these modes are identified and discussed. The obtained results illustrate particular challenges that can occur during a step-wise construction of a large-scale MTDC transmission system."
2013,The European North- Sea Countries Offshore Grid initiative - Results,IEEE Power and Energy Society General Meeting,"In December 2010 the North Seas Countries' Offshore Grid initiative (NSCOGI) was formed as the responsible body to investigate barriers and propose two years later solutions to the 10 countries' energy ministers, to facilitate a decision on the way forward. The paper describes investigations and results concerning two different offshore grid design concepts based on the single 10 governments' best views on 2030 generation portfolios and load situation. The methodology, assumptions and results are presented. © 2013 IEEE."
2012,"Reliable power, wind variability and offshore grids in europe",Renewable Electricity and the Grid: The Challenge of Variability,[No abstract available]
2013,Planning tool for clustering and optimised grid connection of Offshore wind farms,Energy Procedia,"A planning tool for clustering and optimised grid connection of offshore wind farms is presented and described in some detail. This tool is suitable for high level, strategic planning of clustering and grid connection of future offshore wind farms that are planned in the proximity of each other. This tool is an upgraded version of a previously developed tool for offshore grid expansion planning. The use of the upgraded tool is demonstrated with an example that considers the Kriegers Flak area, with results indicating benefits of interconnecting wind farms across country borders and using a hybrid AC and DC transmission system to shore. © 2013 The Authors."
2012,Assessment of DC/DC converters for use in DC nodes for offshore grids,IET Conference Publications,"With increasing offshore wind generation, there is a strong argument for implementing a multi-terminal DC grid offshore by the interconnection of individual HVDC links. The point of intersection of three or more lines can be used to interconnect projects with different voltage levels and to control power distribution. It is being proposed that these points, or nodes, be implemented using DC devices. A highvoltage, high-power DC/DC converter will therefore be an important component of a DC node. This paper reviews possible DC/DC converter topologies, looking at device requirement, different voltage conversion ratio and fault management. The suitability of the converters considered, for use in a node in a HVDC offshore grid, is discussed. A resonant DC/DC converter topology is considered in detail and is modelled at a conversion ratio of two, and demonstrates high power efficiency."
2013,Topologies of the North Sea Supergrid,Proceedings of the Universities Power Engineering Conference,"The development of the North Sea Supergrid is closely linked to three main topological ideas: (i) Business as Usual; (ii) Local Coordination; and (iii) Fully Integrated. In this paper, the three proposed topologies were simplified, analysed and compared for power export from offshore wind farms unto onshore grids. A review on the state-of-the-art HVAC and HVDC offshore transmission technologies was carried out. The national offshore network development strategies of the six countries surrounding the North Sea were summarised. The number of HVAC and HVDC assets required for all three topologies were calculated. It was evident from calculations that, by 2030, the Fully Integrated Topology will achieve approximately 8% asset savings than the Local Coordination Topology. © 2013 IEEE."
2013,Energy efficiency of grid-connection solutions combining offshore wind power plants and offshore grids,"European Wind Energy Conference and Exhibition, EWEC 2013","Commissioning of a huge amount of offshore wind power in the North Sea and Baltic Sea region and establishment of the European-level electricity market will trigger a fast and cost-efficient development within the offshore and onshore grid infrastructures in the region. As expected, the offshore grid will utilize a tried-and-proven High Voltage Alternating Current (HVAC) technology, i.e. using HVAC submarine cables, as well as a relatively new for offshore applications High Voltage Direct Current (HVDC) Voltage-Sourced Converter (VSC) technology, i.e. for large, longdistant energy transmission and connection of asynchronous, onshore HVAC systems. The energy transmission efficiency of the grids is approached through evaluation of the energy transmission losses. High efficiency equals to low losses. This paper studies possible connections between two asynchronous HVAC systems and two offshore wind power plants (OWPP) and evaluates the efficiencies of the grid-connection solutions. The main finding is that offshore grid infrastructures, which combine connections of the onshore systems and OWPP, shall have low energy transmission losses, i.e. high efficiencies, comparing to systems of single point-to-point connectors with the same energy transport capabilities."
2013,Review of the various proposals for the European offshore grid,Renewable Energy,"The integration of large amounts of renewable power, the will to create a single European Energy Market, and the requirements for system adequacy and security of supply are strong drivers towards more electricity interconnection infrastructure in Europe. This is especially true for the European seas with the North Sea in particular. During the last years, various proposals for an offshore grid in Europe have been published in the public domain, varying from research proposals to long-term visions or more concrete projects. Taken up by policymakers and other stakeholders, they have resulted in a number of ongoing initiatives like the Adamowitsch Working Group, the ENTSO-E Regional North Sea Group and the North Seas Countries' Offshore Grid Initiative. The paper provides the background on offshore grids and an extensive overview of the various proposals. Furthermore, the remaining challenges are discussed and explained in the context of the different initiatives. © 2012 Elsevier Ltd."
2012,Testing constraints and opportunities for offshore renewable energy: Strategic development of offshore networks for interconnection and market access,44th International Conference on Large High Voltage Electric Systems 2012,"The North-West of Europe has particularly rich renewable energy resources, not least in respect of wind, wave and tidal energy around the British Isles. The respective governments have set targets for the realisation of much of the renewable energy potential. However, the transmission networks in those areas are already at or near to their transfer limits in respect of exports of power from the most attractive locations for renewables. Moreover, much of the potential lies offshore and would require considerable investment to be accessed, not only in terms of generation capacity but also in terms of networks. This paper describes the 'Irish-Scottish Links on Energy Study' (ISLES): a collaborative project between the Scottish Government, the Northern Ireland Executive and the Government of Ireland. The project was funded by the three sponsoring executives and the EU's INTERREG IVA Programme under the Special EU Programmes Body (SEUPB). It has assessed the offshore renewables potential off the west coast of Scotland and in the Irish Sea, and reviewed the extent to which differences in the environment and planning frameworks between the three jurisdictions might serve to delay offshore developments. Most particularly, it has considered the feasibility of creating an interconnected offshore transmission network to facilitate access to the renewable energy sources. The network was then analysed to determine the extent to which such an interconnected network, which includes capacity for transfer of energy between the Great Britain (GB) electricity market and the Single Electricity Market (SEM) on the island of Ireland, might enhance the commercial viability of the generation developments. In so doing, a number of important regulatory issues are highlighted that are not particular to ISLES but must be addressed more broadly if European aspirations for offshore grids are to be realised."
2012,Stable and efficient high-tension communication power supply based on electromagnetic coupling,Applied Mechanics and Materials,"High-tension power delivery based on electromagnetic coupling for hot spot temperature in power equipment and the systems of current on-line monitoring of early warning is an effective way to solve the 'energy island' .In this paper, a miniature, low cost, high reliability, easy installation and maintenance communication power supply that based on electromagnetic coupling has been designed, it also can provide a lasting and stable power output. Since the central position of the receiver coil and the rectifier filter circuit in the power supply, Optimization design and simulation have been made for the coil and the rectifier filter circuit. A three-dimensional coil was used as the receiving coil, optimization results show that load power is 10.18w at the conditions of low-frequency and high-voltage. It achieves the objective of the miniature and low-cost. The simulation results of rectifier and regulator show that the system can transfer energy at the range of approximately 2% fluctuation. © (2012) Trans Tech Publications."
2011,Offshore grids: The Irish opportunity,CIGRE 2011 Bologna Symposium - The Electric Power System of the Future: Integrating Supergrids and Microgrids,"In recent years, wind energy, onshore and offshore, has attracted more and more interest as a future resource to be exploited to realise a low carbon emissions environment.Among the drivers for offshore, are the saturation of the best onshore site availability, better public acceptance, and a less variable wind resource. Moreover, in order to attract investment in renewables many countries now offer incentives The potential for Ireland's future integration into European Energy Markets and the export case for offshore wind energy is an economic opportunity. In addition to meeting 40% Renewables by 2020 [1] the offshore integration of renewables with Europe is a further commitment to achieving policy targets and a low carbon environment [2]. With Europe's dependency on gas, this is an opportunity to enhance and build a sustainable, reliable, secure and economic grid for the future. In considering these opportunities a holistic approach is required that aims to ensure that decisions are based on robust quantitative analysis cognisant of the broader policy direction of European regional integration. The island of Ireland has some of the best wind resources worldwide; the offshore grid may represent a great economic opportunity for the country, particularly in a critical period of financial uncertainty. Several synergies may be embedded in an offshore grid deployment strategy that goes beyond the simple task of connecting a wind farm to the mainland, for instance: Enhancement of Energy market competition by greater regional integration of the SEM and BETTA with Europe Potential for an increased ofmarket for'premium' renewable energy Higher utilisation of infrastructure The Single Electricity Market (SEM) operating in Ireland (IE) and Northern Ireland (NI) is continuing to evolve to facilitate the increasing levels of renewable generationto 2020 and beyond. The implementation of Intra Day Trading will increase the opportunities to trade over the existing Moyle Interconnector with Scotland, the East West Interconnector (EWIC) and any further Interconnection between the SEM and neighbouring markets. This paper describes some potential offshore grid deployment strategies in the Irish Sea to 2030 and focuses on the impact of the strategy when subjected to market conditions. Using an expansion planning tool, the optimum infrastructure reinforcement plan to integrate the expected wind resources is calculated over the planning period. A sequential analysis is then performed using a unit commitment based multi regional market model to evaulate the hourly trade across this infrastructure.f Different transmission technologies are assumed according to the geographical distances of the connection points onshore and offshore. Finally, scenarios are selected to compare different technology performances, AC and HVDC, either onshore or offshore. In particular, Multiterminal/Embedded VSC configurations are compared with AC in terms of their impact on the dynamic stability of thetransmission system."
2011,Experimental study on hydrodynamic motion of hybrid type of pontoon,OCEANS 2011 IEEE - Spain,"Recent interest for marine structure is for a floating structure with wide area focused on men's activity such as floating housing complex, energy-island, floating airport, and so on. Pontoon and semi-submersible are the typical types for this purpose. Pontoon is the widely applied offshore floating structure with many advantages of buoyancy, simple details, storage ability, economy, and so on. However it is almost used in nearly still water conditions due to its structural shape. In this study, a new type of pontoon taking advantage of reduced motion was proposed and experimented with a small size specimen. It was a kind of hybrid and had sufficient space for buoyancy like a pontoon and an air-gap which is the characteristic feature of semi-submersible. Even though the hybrid pontoon lost its buoyancy about 16% with compared to that of a pontoon with same weight, it was observed that the motion of the proposed one was more stable than existing ones. © 2011 IEEE."
2012,The economic case for developing HVDC-based networks to maximise renewable energy utilisation across Europe: An advanced stochastic approach to determining the costs and benefits,44th International Conference on Large High Voltage Electric Systems 2012,"This paper is concerned with the rationale for development of significantly enhanced transmission capacity on a continent scale, in this case in Europe. With a particular emphasis on the accommodation of wind power in the North Sea, it describes an assessment of the extent to which lack of transmission capacity at a European level will act as a constraint to realising Europe-wide targets for electricity from renewable sources in 2020. A plausible generation and demand scenario has been postulated and inter-area power flows studied in a number of network cases for the whole of Europe. The network cases are intended to provide insights into the drivers for different levels of transmission expansion and the different network configurations by which increased transfer capability might be delivered offshore. The analytical methods used take account of realistic time series of available generation including wind and hydro, model spatial correlations of wind and hydro power, minimum stable generation and on and off times, and regionally differentiated reserve requirements. Most particularly, by means of Monte Carlo simulation, the variability of power deficits and surpluses at different locations and flows between locations can be assessed. The analysis is achieved through use of the ANTARES tool developed by RTE. The main metrics used to compare the different scenarios are annual energy production from different types of generator, emissions of carbon dioxide, the total energy from renewables, and the volume of 'spilled' wind energy. The results suggest that new offshore network capacity to allow increased exchange of power between different countries will be important to realising the full potential of new wind power developments. This new network capacity not only allows local surpluses of wind power to be used elsewhere but also facilitates reserve power to be held remote from a particular area and so minimise the total holding of reserve and increase the utilisation of renewable energy. However, it has two further effects: depending on the exact location, it can permit onshore network constraints to be bypassed and, as is shown, it can allow cheap high carbon generation in remote areas to be used instead of lower carbon fossil fuelled plant in a local area. It may thus be concluded that not only are support for investment in very low carbon generation capacity such as wind and development of the transmission network important for reduction of carbon emissions associated with use of electricity, but so too is effective pricing of carbon emissions."
2012,Modeling and optimization of an energy generation island based on renewable technologies and hydrogen storage systems,International Journal of Hydrogen Energy,"The widespread use of renewable energy sources is hindered by their intermittent and unpredictable nature. This problem can be overcome with a storage system which manages the time mismatch between energy production and load requirements. The aim of this work is to develop a simulation tool for evaluating energy and economic performance of renewable energy islands, including various electricity generation technologies (photovoltaic modules, wind turbines and micro-hydroelectric plants), integrated with a hydrogen storage system, comprising an electrolyzer, a hydrogen storage tank and a fuel cell. After a brief description of the simulation tool structure, the attention is focused on energy and economic models of system components. Then an innovative approach for optimizing the energy island is proposed; it is based on a hybrid genetic-simulated annealing algorithm and aims to minimize the unit cost of electricity. Finally a generation island that provides electricity and hydrogen to a farm in central Italy is designed and optimized, comparing configurations based on different renewable technologies. © 2011, Hydrogen Energy Publications, LLC. Published by Elsevier Ltd. All rights reserved."
